cell_line,split,name,estimator,embedding,primary_metric,L2,MSE,MAE,Spearman,Pearson,path
CVCL_0023,heldout_molecules,knn_baseline_ChemBERTa-77M-MLM,knn,ChemBERTa-77M-MLM,L2,5.938565064891627,0.0022736162612130486,0.018018726000018845,0.3409075185215095,0.40939133016967266,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-12-59.781302.json
CVCL_0023,heldout_molecules,knn_baseline_ChemBERTa-77M-MTR,knn,ChemBERTa-77M-MTR,L2,5.909001030055668,0.002275784730587469,0.017898659004002213,0.3475369294427753,0.41723911447328527,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-12-54.819436.json
CVCL_0023,heldout_molecules,knn_baseline_MiniMol,knn,MiniMol,L2,5.794186413136529,0.002197999271964044,0.017606632871995435,0.3729233219273454,0.45723440080627636,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-14.252324.json
CVCL_0023,heldout_molecules,knn_baseline_MolT5,knn,MolT5,L2,5.935996823949911,0.002274414668953433,0.017977413022203285,0.34408022602844923,0.41006116024595823,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-42.789536.json
CVCL_0023,heldout_molecules,knn_baseline_avalon,knn,avalon,L2,5.85926836352674,0.0022750711612118724,0.01773606888316592,0.35847206813688204,0.4312727690313159,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-49.756064.json
CVCL_0023,heldout_molecules,knn_baseline_boltz_affinity_pred_value_fragment,knn,boltz_affinity_pred_value_fragment,L2,5.864600336035282,0.002235417920342092,0.01777506374268652,0.36055837941309704,0.4345675788180573,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-17.613216.json
CVCL_0023,heldout_molecules,knn_baseline_boltz_affinity_pred_value_protein,knn,boltz_affinity_pred_value_protein,L2,5.877906700654754,0.002253172988656978,0.017819764656673932,0.3583895385461298,0.43080135734130626,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-42.703587.json
CVCL_0023,heldout_molecules,knn_baseline_chatgpt,knn,chatgpt,L2,5.894670840771842,0.002212548876894986,0.01800503282395507,0.3425093113168487,0.4262299033189891,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-00.474205.json
CVCL_0023,heldout_molecules,knn_baseline_ecfp:2,knn,ecfp:2,L2,5.858157558315033,0.0022641628998485252,0.01774459021677651,0.35890947857630773,0.4332801186308158,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-49.551832.json
CVCL_0023,heldout_molecules,knn_baseline_erg,knn,erg,L2,5.881845859696138,0.0022720584277022373,0.017835296963123252,0.3514251454459976,0.4241842875484418,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-42.396331.json
CVCL_0023,heldout_molecules,knn_baseline_maccs,knn,maccs,L2,5.871446390693338,0.0022593197237324963,0.017819809311216416,0.35558035361933343,0.4284060217980743,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-04.755539.json
CVCL_0023,heldout_molecules,knn_baseline_morgan_initialized_lpm,knn,morgan_initialized_lpm,L2,5.8779177492076435,0.0022978532852841937,0.017814569735881813,0.3493372488162099,0.4191850538117552,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-12-53.858496.json
CVCL_0023,heldout_molecules,knn_baseline_pca,knn,pca,L2,3.712698348747356,0.0011135162664797547,0.01169949868766654,0.6605521575248945,0.8190057831861843,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-12-54.344221.json
CVCL_0023,heldout_molecules,knn_baseline_random,knn,random,L2,5.907372625050867,0.002288574714490326,0.01789637819597974,0.3467790663453117,0.4169587265023564,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-12-54.082326.json
CVCL_0023,heldout_molecules,knn_baseline_secfp,knn,secfp,L2,5.86414270317069,0.002290532600695014,0.0177517959060577,0.3579067843323766,0.43193501535434414,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-43.906314.json
CVCL_0023,heldout_molecules,knn_baseline_topological,knn,topological,L2,5.896996903607492,0.002295799636008859,0.017872947257931465,0.34939409789864895,0.41882854029155037,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-11.678620.json
CVCL_0023,heldout_molecules,knn_baseline_unimol2-570m-H,knn,unimol2-570m-H,L2,5.912597962209965,0.0022727867814217526,0.01795240782077162,0.34624479030295957,0.41631961667222755,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-55.476622.json
CVCL_0023,heldout_molecules,lasso_baseline_ChemBERTa-77M-MLM,lasso,ChemBERTa-77M-MLM,L2,5.8621310328784295,0.002246951541530905,0.01775911077118582,0.3586897863538983,0.4324334689550444,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-15.189789.json
CVCL_0023,heldout_molecules,lasso_baseline_ChemBERTa-77M-MTR,lasso,ChemBERTa-77M-MTR,L2,5.855827728287629,0.002244568098062462,0.017748079693627086,0.3588376090490507,0.4353179985676365,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-08.527052.json
CVCL_0023,heldout_molecules,lasso_baseline_MiniMol,lasso,MiniMol,L2,5.847609407358711,0.00223941238030095,0.017735628061113243,0.3596662003075983,0.4377154558129695,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-25.816053.json
CVCL_0023,heldout_molecules,lasso_baseline_MolT5,lasso,MolT5,L2,5.88048279420907,0.0022551970866573315,0.0177940619190888,0.35700002910795786,0.42628338018628176,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-53.708715.json
CVCL_0023,heldout_molecules,lasso_baseline_avalon,lasso,avalon,L2,5.872281419775436,0.00224844841284796,0.017782448389092577,0.35793737696156147,0.4279414173433584,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-14-05.867969.json
CVCL_0023,heldout_molecules,lasso_baseline_boltz_affinity_pred_value_fragment,lasso,boltz_affinity_pred_value_fragment,L2,5.858907792296899,0.002248657172209151,0.017755407878024713,0.3587402090575136,0.4338898623378778,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-33.376909.json
CVCL_0023,heldout_molecules,lasso_baseline_boltz_affinity_pred_value_protein,lasso,boltz_affinity_pred_value_protein,L2,5.848015037653841,0.0022403058370245002,0.01774565799027819,0.3597393503318472,0.43886512673467715,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-57.649799.json
CVCL_0023,heldout_molecules,lasso_baseline_chatgpt,lasso,chatgpt,L2,5.823280479870313,0.0022151706653276296,0.017687162533569542,0.3616610881651823,0.4448494979672428,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-13.301808.json
CVCL_0023,heldout_molecules,lasso_baseline_ecfp:2,lasso,ecfp:2,L2,5.87534343599468,0.002257542677971656,0.017777790637095708,0.3582454069946463,0.4286465341685555,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-14-02.544951.json
CVCL_0023,heldout_molecules,lasso_baseline_erg,lasso,erg,L2,5.862001407605231,0.0022504340589576703,0.01775857594152981,0.35871607051136156,0.4328228724408335,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-56.828943.json
CVCL_0023,heldout_molecules,lasso_baseline_maccs,lasso,maccs,L2,5.86039089221605,0.002248150211618684,0.017757969210629863,0.3586551627116716,0.4334345213944674,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-20.715836.json
CVCL_0023,heldout_molecules,lasso_baseline_morgan_initialized_lpm,lasso,morgan_initialized_lpm,L2,5.965084078390163,0.002278005886013014,0.017874049954658185,0.35688603878021036,0.40476831713786976,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-08.273831.json
CVCL_0023,heldout_molecules,lasso_baseline_pca,lasso,pca,L2,2.5035756246835676,0.0005221810064501162,0.00905059072909577,0.6995844195982085,0.9146039941800143,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-14.807615.json
CVCL_0023,heldout_molecules,lasso_baseline_random,lasso,random,L2,5.862001407605231,0.0022504340589576703,0.01775857594152981,0.35871607051136156,0.4328228724408335,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-07.924472.json
CVCL_0023,heldout_molecules,lasso_baseline_secfp,lasso,secfp,L2,5.858821774230381,0.0022466768018132486,0.017753425023427874,0.35872797652104493,0.43349159755163613,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-58.434946.json
CVCL_0023,heldout_molecules,lasso_baseline_topological,lasso,topological,L2,5.867724034505601,0.0022502969787327786,0.01776282223654215,0.35854890603754214,0.43085849694590544,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-13-29.280190.json
CVCL_0023,heldout_molecules,lasso_baseline_unimol2-570m-H,lasso,unimol2-570m-H,L2,5.862409628233028,0.002250528183194647,0.017758676114745568,0.35867385873214314,0.432633839235095,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0023.heldout_molecules/2026-05-26T00-14-07.709256.json
CVCL_0028,heldout_molecules,knn_baseline_ChemBERTa-77M-MLM,knn,ChemBERTa-77M-MLM,L2,6.04659209737063,0.0020976553055148035,0.02161435058294104,0.247475225548339,0.34061090559424095,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-33.867022.json
CVCL_0028,heldout_molecules,knn_baseline_ChemBERTa-77M-MTR,knn,ChemBERTa-77M-MTR,L2,5.994380431556811,0.002080505635465836,0.021406904214742943,0.2642889399411142,0.3613131663477588,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-33.949054.json
CVCL_0028,heldout_molecules,knn_baseline_MiniMol,knn,MiniMol,L2,5.914381314120526,0.002026831017813295,0.02113040472328006,0.2877924909128716,0.3897859065642996,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-39.770154.json
CVCL_0028,heldout_molecules,knn_baseline_MolT5,knn,MolT5,L2,6.025907093668769,0.0020918807067051843,0.021520836619124264,0.2553488916144933,0.34940590859165066,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-15-21.470974.json
CVCL_0028,heldout_molecules,knn_baseline_avalon,knn,avalon,L2,5.975665685866315,0.002097979458160981,0.021296726842341917,0.2718033257907123,0.3680986500940833,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-15-22.185245.json
CVCL_0028,heldout_molecules,knn_baseline_boltz_affinity_pred_value_fragment,knn,boltz_affinity_pred_value_fragment,L2,5.994218126979445,0.002084366256500356,0.02136036224571137,0.2728189417311179,0.36298952434829573,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-45.613460.json
CVCL_0028,heldout_molecules,knn_baseline_boltz_affinity_pred_value_protein,knn,boltz_affinity_pred_value_protein,L2,5.99210678404355,0.002089232038083066,0.021359773981016853,0.2715686135122485,0.36350180856930653,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-52.032171.json
CVCL_0028,heldout_molecules,knn_baseline_chatgpt,knn,chatgpt,L2,6.014337429667542,0.002056849687139817,0.02158727849346988,0.2511027900594122,0.35298577149307253,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-34.342338.json
CVCL_0028,heldout_molecules,knn_baseline_ecfp:2,knn,ecfp:2,L2,5.9851403187966685,0.0020924195202816336,0.0213616632321335,0.2663235440393408,0.36548284518353086,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-15-21.348052.json
CVCL_0028,heldout_molecules,knn_baseline_erg,knn,erg,L2,5.982322796927145,0.00208868200912501,0.021352153775838077,0.26790661855188386,0.36472951707975104,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-55.097433.json
CVCL_0028,heldout_molecules,knn_baseline_maccs,knn,maccs,L2,5.980916116691365,0.0020813074597793827,0.0213315540091259,0.27104895162766407,0.36375294902607597,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-33.459179.json
CVCL_0028,heldout_molecules,knn_baseline_morgan_initialized_lpm,knn,morgan_initialized_lpm,L2,6.010412952159178,0.0021330184555302927,0.021401953281716585,0.26356633062955503,0.3505078705568568,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-13-59.021598.json
CVCL_0028,heldout_molecules,knn_baseline_pca,knn,pca,L2,4.510841662950818,0.001252419649215029,0.016591456897877704,0.5609253587433208,0.7068391350929959,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-03.751081.json
CVCL_0028,heldout_molecules,knn_baseline_random,knn,random,L2,6.005398136911279,0.002087319396649492,0.021441814019856363,0.2589517697683337,0.3557693363763577,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-02.443793.json
CVCL_0028,heldout_molecules,knn_baseline_secfp,knn,secfp,L2,5.988524495557686,0.002125113921175109,0.021313849632043868,0.2693565414769635,0.36151403678137173,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-56.185280.json
CVCL_0028,heldout_molecules,knn_baseline_topological,knn,topological,L2,5.977592175961005,0.0021023861469248633,0.02129606889456826,0.2725808486537682,0.3673117227583659,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-40.758018.json
CVCL_0028,heldout_molecules,knn_baseline_unimol2-570m-H,knn,unimol2-570m-H,L2,6.015124827904003,0.00209107467682223,0.021460514192912835,0.2604171600299287,0.3525663827497403,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-15-21.804491.json
CVCL_0028,heldout_molecules,lasso_baseline_ChemBERTa-77M-MLM,lasso,ChemBERTa-77M-MLM,L2,5.968314243911783,0.0020735505278813224,0.021316247789449443,0.2692967580482579,0.37147946186825526,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-48.894745.json
CVCL_0028,heldout_molecules,lasso_baseline_ChemBERTa-77M-MTR,lasso,ChemBERTa-77M-MTR,L2,5.962467848951939,0.0020698303584716295,0.02130807675274134,0.26946876640228484,0.37412833178111776,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-48.438962.json
CVCL_0028,heldout_molecules,lasso_baseline_MiniMol,lasso,MiniMol,L2,5.961455549466028,0.002069993803068061,0.02130198231633833,0.27023356217388683,0.3743940283321856,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-52.928516.json
CVCL_0028,heldout_molecules,lasso_baseline_MolT5,lasso,MolT5,L2,5.974662984025501,0.002074650676804086,0.021328590907564362,0.2690014610287509,0.3685845589271878,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-15-32.643450.json
CVCL_0028,heldout_molecules,lasso_baseline_avalon,lasso,avalon,L2,5.962598264092939,0.002066596761152762,0.021293998876268982,0.2711707383098834,0.3723360518810091,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-15-37.151581.json
CVCL_0028,heldout_molecules,lasso_baseline_boltz_affinity_pred_value_fragment,lasso,boltz_affinity_pred_value_fragment,L2,5.966691901986249,0.002074515653251402,0.0213009440161687,0.2722384245167108,0.37325989346033717,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-15-02.626055.json
CVCL_0028,heldout_molecules,lasso_baseline_boltz_affinity_pred_value_protein,lasso,boltz_affinity_pred_value_protein,L2,5.968490828315286,0.002074612324759905,0.02130771380318757,0.27130762260425206,0.37233195638959615,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-15-07.229000.json
CVCL_0028,heldout_molecules,lasso_baseline_chatgpt,lasso,chatgpt,L2,5.926597424567822,0.00203958788115211,0.02122642467611983,0.27403592255850356,0.3863994767615427,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-45.739475.json
CVCL_0028,heldout_molecules,lasso_baseline_ecfp:2,lasso,ecfp:2,L2,5.971124251079169,0.0020757876880506043,0.02131981125061152,0.2692598073428471,0.37084887505672925,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-15-32.428600.json
CVCL_0028,heldout_molecules,lasso_baseline_erg,lasso,erg,L2,5.970824377689461,0.002075888447594735,0.021318314652348867,0.26919859711951655,0.3706154199211788,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-15-11.993744.json
CVCL_0028,heldout_molecules,lasso_baseline_maccs,lasso,maccs,L2,5.968292839889239,0.0020743675478066353,0.021315893619970373,0.269287638202547,0.3716908479758592,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-48.277806.json
CVCL_0028,heldout_molecules,lasso_baseline_morgan_initialized_lpm,lasso,morgan_initialized_lpm,L2,6.040909586472904,0.002120584533991235,0.021412524940594424,0.2673475342471687,0.3445271222384185,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-15.686866.json
CVCL_0028,heldout_molecules,lasso_baseline_pca,lasso,pca,L2,3.7333180709634153,0.0008153881673576815,0.01470418554385308,0.6006610539357464,0.7949862158900332,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-25.141145.json
CVCL_0028,heldout_molecules,lasso_baseline_random,lasso,random,L2,5.970824377689461,0.002075888447594735,0.021318314652348867,0.26919859711951655,0.3706154199211788,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-17.333027.json
CVCL_0028,heldout_molecules,lasso_baseline_secfp,lasso,secfp,L2,5.9664730389606735,0.0020724902271820112,0.02131323987228925,0.2694403407678835,0.3729941028935684,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-15-10.488046.json
CVCL_0028,heldout_molecules,lasso_baseline_topological,lasso,topological,L2,5.9739882224231815,0.0020763515557632095,0.021322500792733706,0.2691627112529802,0.3693207691574949,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-14-56.835990.json
CVCL_0028,heldout_molecules,lasso_baseline_unimol2-570m-H,lasso,unimol2-570m-H,L2,5.989611355868433,0.0020851808131644766,0.02135712842898195,0.26738784507319774,0.36230399776297345,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0028.heldout_molecules/2026-05-26T00-15-32.718371.json
CVCL_0069,heldout_molecules,knn_baseline_ChemBERTa-77M-MLM,knn,ChemBERTa-77M-MLM,L2,5.310676813557277,0.0018237681272354558,0.017791009775404657,0.3262415690429513,0.45549491220695293,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0069.heldout_molecules/2026-05-26T00-15-38.669154.json
CVCL_0069,heldout_molecules,knn_baseline_ChemBERTa-77M-MTR,knn,ChemBERTa-77M-MTR,L2,5.248253818427828,0.0018060938223982798,0.017572661722332437,0.3461198689393652,0.47948931372191894,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0069.heldout_molecules/2026-05-26T00-15-37.451513.json
CVCL_0069,heldout_molecules,knn_baseline_MiniMol,knn,MiniMol,L2,5.18184042473402,0.0017665571758310322,0.017373165242135905,0.36606853290578995,0.5018105820462849,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0069.heldout_molecules/2026-05-26T00-16-04.072266.json
CVCL_0069,heldout_molecules,knn_baseline_MolT5,knn,MolT5,L2,5.28459008280232,0.0018121896132027885,0.01769422665535932,0.33619038638383747,0.4660920697436427,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0069.heldout_molecules/2026-05-26T00-16-21.023536.json
CVCL_0069,heldout_molecules,knn_baseline_avalon,knn,avalon,L2,5.226643370783807,0.0018087373831030984,0.017508625638042313,0.35197539720477655,0.4850379172402243,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0069.heldout_molecules/2026-05-26T00-16-25.430114.json
CVCL_0069,heldout_molecules,knn_baseline_boltz_affinity_pred_value_fragment,knn,boltz_affinity_pred_value_fragment,L2,5.237255881977631,0.0017928006633407723,0.017528196526588213,0.35283946388191945,0.4834956492887828,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0069.heldout_molecules/2026-05-26T00-16-04.392854.json
CVCL_0069,heldout_molecules,knn_baseline_boltz_affinity_pred_value_protein,knn,boltz_affinity_pred_value_protein,L2,5.243851846022629,0.001798241923331228,0.017551493762765907,0.3504314406435497,0.48191851874875874,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0069.heldout_molecules/2026-05-26T00-16-10.189105.json
CVCL_0069,heldout_molecules,knn_baseline_chatgpt,knn,chatgpt,L2,5.264300053074159,0.0017884280734375218,0.017697840174385977,0.33273627970148356,0.47143322724546466,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0069.heldout_molecules/2026-05-26T00-15-42.840773.json
CVCL_0069,heldout_molecules,knn_baseline_ecfp:2,knn,ecfp:2,L2,5.212683661482641,0.001790934704925148,0.017475099432855256,0.3537409169542019,0.48850836897847205,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0069.heldout_molecules/2026-05-26T00-16-26.569539.json
CVCL_0069,heldout_molecules,knn_baseline_erg,knn,erg,L2,5.246422766613321,0.0018067747570956903,0.017581990201436602,0.3454191183720194,0.4787978042797634,benchmark/benchmark/submissions_tahoe_lfc_heldout_molecules_fresh/expression/pert_prediction_tahoe_regression/CVCL_0069.heldout_molecules/2026-05-26T00-16-15.592552.json
