,dataset,fold,metrics,name,roc_auc,average_precision,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,cell_line,quantile
36,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.19241765141487122, 'average_precision': 0.7658885717391968, 'f1_score': 0.6947936415672302, 'recall': 0.7106644511222839, 'precision': 0.6915673017501831, 'primary_metric': 'f1_score'}",PCA.t_v4_128,0.19241765141487122,0.7658885717391968,0.6947936415672302,0.7106644511222839,0.6915673017501831,,,f1_score,CVCL_0023,
37,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.18954679369926453, 'average_precision': 0.7659381628036499, 'f1_score': 0.6927240490913391, 'recall': 0.7050708532333374, 'precision': 0.6929888725280762, 'primary_metric': 'f1_score'}",MiniMol,0.18954679369926453,0.7659381628036499,0.6927240490913391,0.7050708532333374,0.6929888725280762,,,f1_score,CVCL_0023,
38,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.21860961616039276, 'average_precision': 0.7842466235160828, 'f1_score': 0.7023305296897888, 'recall': 0.7128702998161316, 'precision': 0.7054774165153503, 'primary_metric': 'f1_score'}",chatgpt,0.21860961616039276,0.7842466235160828,0.7023305296897888,0.7128702998161316,0.7054774165153503,,,f1_score,CVCL_0023,
39,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.22198499739170074, 'average_precision': 0.787398636341095, 'f1_score': 0.7143511772155762, 'recall': 0.7255247235298157, 'precision': 0.7215692400932312, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_concat,0.22198499739170074,0.787398636341095,0.7143511772155762,0.7255247235298157,0.7215692400932312,,,f1_score,CVCL_0023,
40,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.2130969911813736, 'average_precision': 0.7810057997703552, 'f1_score': 0.7041720151901245, 'recall': 0.7179992198944092, 'precision': 0.7119088768959045, 'primary_metric': 'f1_score'}",LPM_emb,0.2130969911813736,0.7810057997703552,0.7041720151901245,0.7179992198944092,0.7119088768959045,,,f1_score,CVCL_0023,
41,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.16491837799549103, 'average_precision': 0.833453893661499, 'f1_score': 0.7505192160606384, 'recall': 0.7625870704650879, 'precision': 0.7526894807815552, 'primary_metric': 'f1_score'}",random,0.16491837799549103,0.833453893661499,0.7505192160606384,0.7625870704650879,0.7526894807815552,,,f1_score,CVCL_0023,
42,expression/pert_prediction_tahoe_deg,CVCL_0023.1,"{'roc_auc': 0.1992519646883011, 'average_precision': 0.7693707346916199, 'f1_score': 0.6859622001647949, 'recall': 0.7027140855789185, 'precision': 0.6830651164054871, 'primary_metric': 'f1_score'}",ECFP:2_pkl,0.1992519646883011,0.7693707346916199,0.6859622001647949,0.7027140855789185,0.6830651164054871,,,f1_score,CVCL_0023,
43,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.2699130177497864, 'average_precision': 0.9395727515220642, 'f1_score': 0.8478481769561768, 'recall': 0.8596164584159851, 'precision': 0.8541868925094604, 'primary_metric': 'f1_score'}",pca,0.2699130177497864,0.9395727515220642,0.8478481769561768,0.8596164584159851,0.8541868925094604,,,f1_score,CVCL_0023,
44,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.1496415138244629, 'average_precision': 0.8252838253974915, 'f1_score': 0.7436795234680176, 'recall': 0.7708665728569031, 'precision': 0.7291978597640991, 'primary_metric': 'f1_score'}",PCA.t_v1_64,0.1496415138244629,0.8252838253974915,0.7436795234680176,0.7708665728569031,0.7291978597640991,,,f1_score,CVCL_0023,
45,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.17214810848236084, 'average_precision': 0.8431281447410583, 'f1_score': 0.745936930179596, 'recall': 0.7736533880233765, 'precision': 0.7325838804244995, 'primary_metric': 'f1_score'}",PCA.logFC_v1_64,0.17214810848236084,0.8431281447410583,0.745936930179596,0.7736533880233765,0.7325838804244995,,,f1_score,CVCL_0023,
46,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.15762822329998016, 'average_precision': 0.8343403935432434, 'f1_score': 0.7357129454612732, 'recall': 0.7236205339431763, 'precision': 0.7706106901168823, 'primary_metric': 'f1_score'}",PCA.logFC_v2_64,0.15762822329998016,0.8343403935432434,0.7357129454612732,0.7236205339431763,0.7706106901168823,,,f1_score,CVCL_0023,
47,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.15325218439102173, 'average_precision': 0.8288038969039917, 'f1_score': 0.7328180074691772, 'recall': 0.7233844995498657, 'precision': 0.7612572312355042, 'primary_metric': 'f1_score'}",PCA.t_v2_64,0.15325218439102173,0.8288038969039917,0.7328180074691772,0.7233844995498657,0.7612572312355042,,,f1_score,CVCL_0023,
48,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.17029394209384918, 'average_precision': 0.8435603380203247, 'f1_score': 0.7596584558486938, 'recall': 0.7624873518943787, 'precision': 0.7733110785484314, 'primary_metric': 'f1_score'}",PCA.logFC_v2_128,0.17029394209384918,0.8435603380203247,0.7596584558486938,0.7624873518943787,0.7733110785484314,,,f1_score,CVCL_0023,
49,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.15662546455860138, 'average_precision': 0.8308172821998596, 'f1_score': 0.745765745639801, 'recall': 0.7454301118850708, 'precision': 0.7619969248771667, 'primary_metric': 'f1_score'}",PCA.t_v2_128,0.15662546455860138,0.8308172821998596,0.745765745639801,0.7454301118850708,0.7619969248771667,,,f1_score,CVCL_0023,
50,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.17026744782924652, 'average_precision': 0.8423919081687927, 'f1_score': 0.7468760013580322, 'recall': 0.7439569234848022, 'precision': 0.7748620510101318, 'primary_metric': 'f1_score'}",PCA.logFC_v3_64,0.17026744782924652,0.8423919081687927,0.7468760013580322,0.7439569234848022,0.7748620510101318,,,f1_score,CVCL_0023,
51,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.16429002583026886, 'average_precision': 0.8360326290130615, 'f1_score': 0.7407952547073364, 'recall': 0.735298216342926, 'precision': 0.767137348651886, 'primary_metric': 'f1_score'}",PCA.t_v3_64,0.16429002583026886,0.8360326290130615,0.7407952547073364,0.735298216342926,0.767137348651886,,,f1_score,CVCL_0023,
52,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.1676747053861618, 'average_precision': 0.8401455879211426, 'f1_score': 0.7552291750907898, 'recall': 0.7597358226776123, 'precision': 0.7657796144485474, 'primary_metric': 'f1_score'}",PCA.logFC_v3_128,0.1676747053861618,0.8401455879211426,0.7552291750907898,0.7597358226776123,0.7657796144485474,,,f1_score,CVCL_0023,
53,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.15339931845664978, 'average_precision': 0.8276243209838867, 'f1_score': 0.7444931268692017, 'recall': 0.7474519610404968, 'precision': 0.7549195885658264, 'primary_metric': 'f1_score'}",PCA.t_v3_128,0.15339931845664978,0.8276243209838867,0.7444931268692017,0.7474519610404968,0.7549195885658264,,,f1_score,CVCL_0023,
54,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.16423845291137695, 'average_precision': 0.8370881080627441, 'f1_score': 0.7434214353561401, 'recall': 0.7381241917610168, 'precision': 0.7672023177146912, 'primary_metric': 'f1_score'}",PCA.logFC_v4_64,0.16423845291137695,0.8370881080627441,0.7434214353561401,0.7381241917610168,0.7672023177146912,,,f1_score,CVCL_0023,
55,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.16213488578796387, 'average_precision': 0.8374432921409607, 'f1_score': 0.7491205930709839, 'recall': 0.7482882738113403, 'precision': 0.7693286538124084, 'primary_metric': 'f1_score'}",PCA.t_v4_64,0.16213488578796387,0.8374432921409607,0.7491205930709839,0.7482882738113403,0.7693286538124084,,,f1_score,CVCL_0023,
56,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.1553075611591339, 'average_precision': 0.8296521902084351, 'f1_score': 0.7426273226737976, 'recall': 0.7543857097625732, 'precision': 0.7445695400238037, 'primary_metric': 'f1_score'}",PCA.logFC_v4_128,0.1553075611591339,0.8296521902084351,0.7426273226737976,0.7543857097625732,0.7445695400238037,,,f1_score,CVCL_0023,
57,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.16307353973388672, 'average_precision': 0.8322977423667908, 'f1_score': 0.748126745223999, 'recall': 0.7626215815544128, 'precision': 0.7450442910194397, 'primary_metric': 'f1_score'}",PCA.t_v4_128,0.16307353973388672,0.8322977423667908,0.748126745223999,0.7626215815544128,0.7450442910194397,,,f1_score,CVCL_0023,
58,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.15977078676223755, 'average_precision': 0.833784818649292, 'f1_score': 0.749818742275238, 'recall': 0.7507258057594299, 'precision': 0.7651169896125793, 'primary_metric': 'f1_score'}",MiniMol,0.15977078676223755,0.833784818649292,0.749818742275238,0.7507258057594299,0.7651169896125793,,,f1_score,CVCL_0023,
59,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.16884534060955048, 'average_precision': 0.8394265174865723, 'f1_score': 0.7554263472557068, 'recall': 0.7647489905357361, 'precision': 0.7628370523452759, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_concat,0.16884534060955048,0.8394265174865723,0.7554263472557068,0.7647489905357361,0.7628370523452759,,,f1_score,CVCL_0023,
60,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.1706308275461197, 'average_precision': 0.8424014449119568, 'f1_score': 0.7574727535247803, 'recall': 0.7669620513916016, 'precision': 0.7616521716117859, 'primary_metric': 'f1_score'}",LPM_emb,0.1706308275461197,0.8424014449119568,0.7574727535247803,0.7669620513916016,0.7616521716117859,,,f1_score,CVCL_0023,
61,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.1588767021894455, 'average_precision': 0.8324664831161499, 'f1_score': 0.751882016658783, 'recall': 0.7612749934196472, 'precision': 0.7553315162658691, 'primary_metric': 'f1_score'}",chatgpt,0.1588767021894455,0.8324664831161499,0.751882016658783,0.7612749934196472,0.7553315162658691,,,f1_score,CVCL_0023,
62,expression/pert_prediction_tahoe_deg,CVCL_0023.2,"{'roc_auc': 0.17198145389556885, 'average_precision': 0.8423754572868347, 'f1_score': 0.7600635290145874, 'recall': 0.7682266235351562, 'precision': 0.7655792832374573, 'primary_metric': 'f1_score'}",ECFP:2_pkl,0.17198145389556885,0.8423754572868347,0.7600635290145874,0.7682266235351562,0.7655792832374573,,,f1_score,CVCL_0023,
63,expression/pert_prediction_tahoe_deg,CVCL_0023.3,"{'roc_auc': 0.2391415238380432, 'average_precision': 0.7111149430274963, 'f1_score': 0.6423601508140564, 'recall': 0.6572538018226624, 'precision': 0.6369190216064453, 'primary_metric': 'f1_score'}",random,0.2391415238380432,0.7111149430274963,0.6423601508140564,0.6572538018226624,0.6369190216064453,,,f1_score,CVCL_0023,
64,expression/pert_prediction_tahoe_deg,CVCL_0023.3,"{'roc_auc': 0.25001057982444763, 'average_precision': 0.7224765419960022, 'f1_score': 0.6353606581687927, 'recall': 0.661321759223938, 'precision': 0.6245169639587402, 'primary_metric': 'f1_score'}",PCA.logFC_v1_64,0.25001057982444763,0.7224765419960022,0.6353606581687927,0.661321759223938,0.6245169639587402,,,f1_score,CVCL_0023,
65,expression/pert_prediction_tahoe_deg,CVCL_0023.3,"{'roc_auc': 0.26563167572021484, 'average_precision': 0.7274404764175415, 'f1_score': 0.6372271180152893, 'recall': 0.6650447845458984, 'precision': 0.6241613626480103, 'primary_metric': 'f1_score'}",PCA.t_v1_64,0.26563167572021484,0.7274404764175415,0.6372271180152893,0.6650447845458984,0.6241613626480103,,,f1_score,CVCL_0023,
66,expression/pert_prediction_tahoe_deg,CVCL_0023.3,"{'roc_auc': 0.39100179076194763, 'average_precision': 0.8692355751991272, 'f1_score': 0.7689464092254639, 'recall': 0.7872387170791626, 'precision': 0.774242103099823, 'primary_metric': 'f1_score'}",pca,0.39100179076194763,0.8692355751991272,0.7689464092254639,0.7872387170791626,0.774242103099823,,,f1_score,CVCL_0023,
67,expression/pert_prediction_tahoe_deg,CVCL_0023.3,"{'roc_auc': 0.23091372847557068, 'average_precision': 0.7106224298477173, 'f1_score': 0.6492401957511902, 'recall': 0.6569728255271912, 'precision': 0.6558635234832764, 'primary_metric': 'f1_score'}",PCA.logFC_v2_64,0.23091372847557068,0.7106224298477173,0.6492401957511902,0.6569728255271912,0.6558635234832764,,,f1_score,CVCL_0023,
