,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
27,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 7.980937375416456, 'MSE': 0.003986754562447723, 'MAE': 0.028470394413362632, 'Spearman': 0.2208832425244846, 'Pearson': 0.31045841348507647}",lasso_baseline_LPM_emb_0521_170ep,L2,7.980937375416456,0.003986754562447723,0.028470394413362632,0.2208832425244846,0.31045841348507647,A549
28,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 6.995173727360002, 'MSE': 0.00311805604079201, 'MAE': 0.025733910912387293, 'Spearman': 0.19945392744128249, 'Pearson': 0.2774980566726511}",knn_baseline_LPM_emb_0521_170ep,L2,6.995173727360002,0.00311805604079201,0.025733910912387293,0.19945392744128249,0.2774980566726511,K562
29,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.000805197482489, 'MSE': 0.003087120555361364, 'MAE': 0.025853501544234072, 'Spearman': 0.20098388940272996, 'Pearson': 0.27106176352211836}",lasso_baseline_LPM_emb_0521_170ep,L2,7.000805197482489,0.003087120555361364,0.025853501544234072,0.20098388940272996,0.27106176352211836,K562
30,expression/pert_prediction_sciplex3_regression,MCF7.0,"{'primary_metric': 'L2', 'L2': 7.275658376450119, 'MSE': 0.003974133750312171, 'MAE': 0.02518685585874276, 'Spearman': 0.2948192597034774, 'Pearson': 0.3717201965067088}",knn_baseline_LPM_emb_old,L2,7.275658376450119,0.003974133750312171,0.02518685585874276,0.2948192597034774,0.3717201965067088,MCF7
31,expression/pert_prediction_sciplex3_regression,A549.0,"{'primary_metric': 'L2', 'L2': 7.528977612792557, 'MSE': 0.0038616053778040035, 'MAE': 0.026681498465515475, 'Spearman': 0.27162113114452074, 'Pearson': 0.3690151077787416}",knn_baseline_LPM_emb_old,L2,7.528977612792557,0.0038616053778040035,0.026681498465515475,0.27162113114452074,0.3690151077787416,A549
32,expression/pert_prediction_sciplex3_regression,K562.0,"{'primary_metric': 'L2', 'L2': 7.17831178894388, 'MSE': 0.003213483684808486, 'MAE': 0.026594606956823807, 'Spearman': 0.2610107879463493, 'Pearson': 0.37611194181746255}",knn_baseline_LPM_emb_old,L2,7.17831178894388,0.003213483684808486,0.026594606956823807,0.2610107879463493,0.37611194181746255,K562
33,expression/pert_prediction_sciplex3_regression,MCF7.1,"{'primary_metric': 'L2', 'L2': 7.062244623791679, 'MSE': 0.00367509323612052, 'MAE': 0.02406423802517438, 'Spearman': 0.25898660457167294, 'Pearson': 0.340285665676518}",knn_baseline_LPM_emb_old,L2,7.062244623791679,0.00367509323612052,0.02406423802517438,0.25898660457167294,0.340285665676518,MCF7
34,expression/pert_prediction_sciplex3_regression,MCF7.0,"{'primary_metric': 'L2', 'L2': 7.051282932729717, 'MSE': 0.003514316533804976, 'MAE': 0.025082742139364716, 'Spearman': 0.2726158215770155, 'Pearson': 0.3521118964614785}",lasso_baseline_LPM_emb_old,L2,7.051282932729717,0.003514316533804976,0.025082742139364716,0.2726158215770155,0.3521118964614785,MCF7
35,expression/pert_prediction_sciplex3_regression,A549.0,"{'primary_metric': 'L2', 'L2': 7.422697305131464, 'MSE': 0.0036409462402984256, 'MAE': 0.026844884252352454, 'Spearman': 0.2458795134773004, 'Pearson': 0.36428651767891845}",lasso_baseline_LPM_emb_old,L2,7.422697305131464,0.0036409462402984256,0.026844884252352454,0.2458795134773004,0.36428651767891845,A549
36,expression/pert_prediction_sciplex3_regression,A549.1,"{'primary_metric': 'L2', 'L2': 7.83930949897971, 'MSE': 0.004120861266855543, 'MAE': 0.027435936785790604, 'Spearman': 0.232703797024168, 'Pearson': 0.3197061358053752}",knn_baseline_LPM_emb_old,L2,7.83930949897971,0.004120861266855543,0.027435936785790604,0.232703797024168,0.3197061358053752,A549
