,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
190,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.149326577109962, 'MSE': 0.005613928029699294, 'MAE': 0.02907710582426303, 'Spearman': 0.2441427100561036, 'Pearson': 0.34126291939526243}",knn_baseline_maccs,L2,8.149326577109962,0.005613928029699294,0.02907710582426303,0.2441427100561036,0.34126291939526243,MCF7
191,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.365365777095285, 'MSE': 0.005721115055825503, 'MAE': 0.029692613650480305, 'Spearman': 0.22967212095124445, 'Pearson': 0.31532113511722476}",knn_baseline_chatgpt,L2,8.365365777095285,0.005721115055825503,0.029692613650480305,0.22967212095124445,0.31532113511722476,MCF7
192,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.414192711880863, 'MSE': 0.005844533090616371, 'MAE': 0.029903940858367523, 'Spearman': 0.21562278186215836, 'Pearson': 0.29357569445192083}",knn_baseline_secfp,L2,8.414192711880863,0.005844533090616371,0.029903940858367523,0.21562278186215836,0.29357569445192083,MCF7
193,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.424768789399339, 'MSE': 0.0058045770660731045, 'MAE': 0.02990371172130345, 'Spearman': 0.21561119433077303, 'Pearson': 0.2932723181609966}",knn_baseline_fcfp,L2,8.424768789399339,0.0058045770660731045,0.02990371172130345,0.21561119433077303,0.2932723181609966,MCF7
194,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.094641153066192, 'MSE': 0.004132919778790944, 'MAE': 0.02867143992785658, 'Spearman': 0.21721810425947857, 'Pearson': 0.3031323909347709}",knn_baseline_random,L2,8.094641153066192,0.004132919778790944,0.02867143992785658,0.21721810425947857,0.3031323909347709,A549
195,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 7.9575984008759395, 'MSE': 0.004000573217713753, 'MAE': 0.028223751950887128, 'Spearman': 0.22645573820607426, 'Pearson': 0.32525683350045786}",knn_baseline_LPM_emb,L2,7.9575984008759395,0.004000573217713753,0.028223751950887128,0.22645573820607426,0.32525683350045786,A549
196,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 6.8747083103689635, 'MSE': 0.0030146840346375907, 'MAE': 0.024600924657716756, 'Spearman': 0.4500533034404711, 'Pearson': 0.5988597159631412}",knn_baseline_pca,L2,6.8747083103689635,0.0030146840346375907,0.024600924657716756,0.4500533034404711,0.5988597159631412,A549
197,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.155318853728001, 'MSE': 0.004138979851178195, 'MAE': 0.028936527525470546, 'Spearman': 0.21020327725398688, 'Pearson': 0.29530436440180735}",knn_baseline_ChemBERTa-77M-MLM,L2,8.155318853728001,0.004138979851178195,0.028936527525470546,0.21020327725398688,0.29530436440180735,A549
198,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.399876780666641, 'MSE': 0.005805355027237394, 'MAE': 0.02983658835321835, 'Spearman': 0.22031361722954718, 'Pearson': 0.3008493745156563}",knn_baseline_topological,L2,8.399876780666641,0.005805355027237394,0.02983658835321835,0.22031361722954718,0.3008493745156563,MCF7
199,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.144613751649882, 'MSE': 0.004159857952217375, 'MAE': 0.0288969162244931, 'Spearman': 0.20543527481377025, 'Pearson': 0.2875377090527705}",knn_baseline_ECFP:2_pkl,L2,8.144613751649882,0.004159857952217375,0.0288969162244931,0.20543527481377025,0.2875377090527705,A549
