,dataset,fold,metrics,name,roc_auc,average_precision,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,cell_line,quantile
6051,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.21815375983715057, 'average_precision': 0.6977192759513855, 'f1_score': 0.6451752781867981, 'recall': 0.653553307056427, 'precision': 0.6416237354278564, 'primary_metric': 'f1_score'}",ECFP:2_pkl,0.21815375983715057,0.6977192759513855,0.6451752781867981,0.653553307056427,0.6416237354278564,,,f1_score,CVCL_C466,
6052,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.21717414259910583, 'average_precision': 0.6941453218460083, 'f1_score': 0.640947699546814, 'recall': 0.6464531421661377, 'precision': 0.6428226232528687, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MTR,0.21717414259910583,0.6941453218460083,0.640947699546814,0.6464531421661377,0.6428226232528687,,,f1_score,CVCL_C466,
6053,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.232794851064682, 'average_precision': 0.7054951786994934, 'f1_score': 0.6515907645225525, 'recall': 0.6572996973991394, 'precision': 0.6535913348197937, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,0.232794851064682,0.7054951786994934,0.6515907645225525,0.6572996973991394,0.6535913348197937,,,f1_score,CVCL_C466,
6054,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.25433191657066345, 'average_precision': 0.7186633944511414, 'f1_score': 0.6495839953422546, 'recall': 0.6593194007873535, 'precision': 0.6460515856742859, 'primary_metric': 'f1_score'}",chatgpt,0.25433191657066345,0.7186633944511414,0.6495839953422546,0.6593194007873535,0.6460515856742859,,,f1_score,CVCL_C466,
6055,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.24285003542900085, 'average_precision': 0.7079960703849792, 'f1_score': 0.6458630561828613, 'recall': 0.6510735750198364, 'precision': 0.6496893167495728, 'primary_metric': 'f1_score'}",maccs,0.24285003542900085,0.7079960703849792,0.6458630561828613,0.6510735750198364,0.6496893167495728,,,f1_score,CVCL_C466,
6056,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.213956817984581, 'average_precision': 0.699778139591217, 'f1_score': 0.6476060748100281, 'recall': 0.6587687134742737, 'precision': 0.6431143879890442, 'primary_metric': 'f1_score'}",topological,0.213956817984581,0.699778139591217,0.6476060748100281,0.6587687134742737,0.6431143879890442,,,f1_score,CVCL_C466,
6057,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.26968756318092346, 'average_precision': 0.7270620465278625, 'f1_score': 0.6493741273880005, 'recall': 0.6582368612289429, 'precision': 0.6471325159072876, 'primary_metric': 'f1_score'}",MiniMol,0.26968756318092346,0.7270620465278625,0.6493741273880005,0.6582368612289429,0.6471325159072876,,,f1_score,CVCL_C466,
6058,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.25993776321411133, 'average_precision': 0.713363766670227, 'f1_score': 0.6478670835494995, 'recall': 0.6581116318702698, 'precision': 0.6445669531822205, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_fragment,0.25993776321411133,0.713363766670227,0.6478670835494995,0.6581116318702698,0.6445669531822205,,,f1_score,CVCL_C466,
6059,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.2510479688644409, 'average_precision': 0.7105439305305481, 'f1_score': 0.6485851407051086, 'recall': 0.6605662107467651, 'precision': 0.6438905596733093, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_protein,0.2510479688644409,0.7105439305305481,0.6485851407051086,0.6605662107467651,0.6438905596733093,,,f1_score,CVCL_C466,
6060,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.2688789963722229, 'average_precision': 0.7236583828926086, 'f1_score': 0.6495773196220398, 'recall': 0.6608954071998596, 'precision': 0.6463450789451599, 'primary_metric': 'f1_score'}",boltz_affinity_probability_binary_fragment,0.2688789963722229,0.7236583828926086,0.6495773196220398,0.6608954071998596,0.6463450789451599,,,f1_score,CVCL_C466,
6061,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.2612331509590149, 'average_precision': 0.7193728089332581, 'f1_score': 0.6502594351768494, 'recall': 0.6601560115814209, 'precision': 0.6467501521110535, 'primary_metric': 'f1_score'}",boltz_affinity_probability_binary_protein,0.2612331509590149,0.7193728089332581,0.6502594351768494,0.6601560115814209,0.6467501521110535,,,f1_score,CVCL_C466,
6062,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.22079475224018097, 'average_precision': 0.71293705701828, 'f1_score': 0.6518581509590149, 'recall': 0.6591458916664124, 'precision': 0.6523630619049072, 'primary_metric': 'f1_score'}",erg,0.22079475224018097,0.71293705701828,0.6518581509590149,0.6591458916664124,0.6523630619049072,,,f1_score,CVCL_C466,
6063,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.24559202790260315, 'average_precision': 0.7097357511520386, 'f1_score': 0.6458637118339539, 'recall': 0.6592170596122742, 'precision': 0.640579879283905, 'primary_metric': 'f1_score'}",secfp,0.24559202790260315,0.7097357511520386,0.6458637118339539,0.6592170596122742,0.640579879283905,,,f1_score,CVCL_C466,
6064,expression/pert_prediction_tahoe_deg,CVCL_C466.2,"{'roc_auc': 0.24292375147342682, 'average_precision': 0.7066444754600525, 'f1_score': 0.6478708982467651, 'recall': 0.6553251147270203, 'precision': 0.6479195952415466, 'primary_metric': 'f1_score'}",MolT5,0.24292375147342682,0.7066444754600525,0.6478708982467651,0.6553251147270203,0.6479195952415466,,,f1_score,CVCL_C466,
